2296,9333.002178,Junkie XL,Electronic
2924,9298.392788,Mike Shinoda,Pop/Rock
4775,9295.234068,The O.C. Supertones,Pop/Rock
2408,9271.444262,Eluveitie,Pop/Rock
3527,9268.213546,Eric Church,Country
2654,9260.948819,New Kids on the Block,Pop/Rock
4974,9247.469801,Ashanti,R&B;
2898,9239.681883,a-ha,Pop/Rock
1711,9214.363182,Amy Millan,Pop/Rock
2814,9212.827524,Mest,Pop/Rock
5414,9188.759763,Pistol Annies,Country
3507,9133.228407,Amy Winehouse,R&B;
617,9100.638226,The Hives,Pop/Rock
4164,9067.213096,L.A. Guns,Pop/Rock
980,9066.513976,Chromatics,Pop/Rock
3468,9052.804991,Pretty Ricky,R&B;
1409,9039.025192,Finley Quaye,Pop/Rock
82,9030.199389,Tracy Byrd,Country
5067,8998.91599,Gorilla Biscuits,Pop/Rock
3221,8896.282576,Dangerous Toys,Pop/Rock
5062,8890.847253,Giuffria,Pop/Rock
5433,8869.972094,Bastille,Pop/Rock
3619,8852.4572,Gary Allan,Country
3030,8846.851397,"10,000 Maniacs",Pop/Rock
5532,8824.091033,Jackie Lee,Country
2992,8813.056498,They Might Be Giants,Pop/Rock
2092,8800.740864,Amos Lee,Pop/Rock
5407,8793.745452,Jana Kramer,Country
5101,8758.239909,Nightwish,Pop/Rock
3021,8724.248819,SWV,R&B;
3699,8709.02677,Manowar,Pop/Rock
2292,8689.574847,Lita Ford,Pop/Rock
5590,8684.902251,EDEN,Electronic
2162,8667.157811,Lonestar,Country
3072,8666.617171,Toby Keith,Country
5298,8664.23075,Broken Bells,Pop/Rock
3721,8650.013072,Day26,R&B;
3839,8606.867659,Enuff Z'nuff,Pop/Rock
3588,8570.976336,Camouflage,Pop/Rock
2481,8569.674272,Mercyful Fate,Pop/Rock
2230,8541.649903,Polvo,Pop/Rock
2298,8509.843429,Junkyard,Pop/Rock
4608,8509.843429,Little Caesar,Pop/Rock
1445,8505.955633,Firehouse,Pop/Rock
1032,8505.147629,Exodus,Pop/Rock
37,8503.774733,Alicia Keys,R&B;
5408,8503.350274,Scotty McCreery,Country
3116,8451.949783,Joan Osborne,Pop/Rock
2795,8395.986939,Ozomatli,Pop/Rock
3957,8369.147201,Son Volt,Pop/Rock
5159,8360.331953,Lykke Li,Pop/Rock
2502,8356.833197,Rebecca Lynn Howard,Country
4223,8335.917207,Dead Kennedys,Pop/Rock
4242,8334.869206,Dirty Vegas,Electronic
2084,8321.658755,Mariah Carey,R&B;
4070,8321.24887,The Go-Go's,Pop/Rock
1005,8315.870917,Cornershop,Pop/Rock
5050,8313.348642,Hanoi Rocks,Pop/Rock
1302,8312.593547,Take That,Pop/Rock
294,8307.438738,The Beautiful South,Pop/Rock
709,8288.805142,Kele,Pop/Rock
2869,8285.686151,A Skylit Drive,Pop/Rock
668,8256.891137,Billy Gilman,Pop/Rock
1138,8240.635364,The Cure,Pop/Rock
4276,8228.669354,Fear,Pop/Rock
2203,8225.168008,Saigon Kick,Pop/Rock
1133,8221.490637,The Crystal Method,Electronic
1798,8169.043826,U2,Pop/Rock
233,8161.6369,Paula Cole,Pop/Rock
2157,8148.906486,Jill Sobule,Pop/Rock
2498,8140.130564,Night Ranger,Pop/Rock
2461,8138.979139,Meat Puppets,Pop/Rock
5235,8101.091439,Cate Le Bon,Pop/Rock
4592,8090.79191,Save Ferris,Pop/Rock
3126,8085.955264,The Raconteurs,Pop/Rock
3813,8083.095276,Crystal Castles,Electronic
310,8082.551353,Swans,Pop/Rock
2385,8059.280927,Ned's Atomic Dustbin,Pop/Rock
5535,8037.188596,BÃ˜RNS,Pop/Rock
1879,8024.254121,The Wannadies,Pop/Rock
959,8021.365035,Chromeo,Pop/Rock
428,8011.763766,The Black Crowes,Pop/Rock
1681,7999.485964,Ty Herndon,Country
2636,7995.076315,Negative Approach,Pop/Rock
5113,7990.020768,X,Pop/Rock
3460,7988.495219,My Life with the Thrill Kill Kult,Pop/Rock
4210,7967.739633,Bananarama,Pop/Rock
5447,7948.2192,Destructo,Electronic
2069,7944.681377,Vanessa Paradis,Pop/Rock
90,7936.519709,Sheena Easton,Pop/Rock
4134,7933.659206,Infectious Grooves,Pop/Rock
5470,7893.01458,Sevyn Streeter,R&B;
5574,7886.773378,Jillian Jacqueline,Country
347,7877.062851,Angie Stone,R&B;
4756,7858.664315,MercyMe,Religious
2191,7856.320651,Saint Vitus,Pop/Rock
5471,7826.425149,Niagara,Pop/Rock
3486,7826.410555,Asia,Pop/Rock
2014,7802.564255,Diana King,Reggae
4743,7787.616758,Janelle MonÃ¡e,R&B;
4088,7783.616212,INXS,Pop/Rock
3647,7783.207425,Gloria Estefan,Pop/Rock
1058,7780.923301,The Beloved,Pop/Rock
3329,7780.17542,MÃ³nica Naranjo,Latin
4992,7750.676184,Alabama,Country
2152,7745.35591,Lila McCann,Country
2901,7739.264294,The Mountain Goats,Pop/Rock
381,7735.908329,The Avalanches,Electronic
636,7735.305121,Billy Ray Cyrus,Country
2144,7733.007637,Phoenix,Pop/Rock
3962,7708.992741,Sophie B. Hawkins,Pop/Rock
1334,7696.278721,Exhorder,Pop/Rock
4264,7675.998019,East 17,Pop/Rock
5540,7636.112009,Natalie La Rose,R&B;
4455,7626.321933,Debbie Gibson,Pop/Rock
589,7621.706239,The Greenhornes,Pop/Rock
4358,7586.082035,Freedy Johnston,Pop/Rock
1480,7573.651354,Jane Child,Pop/Rock
231,7567.623253,Stereolab,Pop/Rock
2489,7560.49068,Melissa Etheridge,Pop/Rock
790,7550.899236,Bonobo,Electronic
4182,7543.324518,Chumbawamba,Pop/Rock
4757,7517.932348,Men at Work,Pop/Rock
5353,7503.176693,Twenty One Pilots,Pop/Rock
2168,7460.332531,Rites of Spring,Pop/Rock
2326,7443.74977,Screaming Trees,Pop/Rock
4231,7434.587621,Barcelona,Pop/Rock
2472,7413.425612,Phil Vassar,Country
2803,7412.984741,Reckless Kelly,Pop/Rock
247,7412.454348,The 88,Pop/Rock
125,7392.101995,SisqÃ³,R&B;
1826,7382.597098,MDC,Pop/Rock
1514,7363.241772,Ray LaMontagne,Pop/Rock
4928,7355.17226,Accept,Pop/Rock
2768,7354.328758,The Psychedelic Furs,Pop/Rock
4802,7340.384926,Misfits,Pop/Rock
3112,7295.360953,Brooks & Dunn,Country
3702,7293.63682,ManÃ¡,Latin
390,7293.02274,The Birthday Party,Pop/Rock
3913,7280.899241,Terri Clark,Country
1257,7275.229414,ExposÃ©,Pop/Rock
4707,7274.62592,Quicksand,Pop/Rock
2531,7260.06099,Porno for Pyros,Pop/Rock
1648,7259.488241,Gene Loves Jezebel,Pop/Rock
281,7225.416941,Smoke City,Electronic
3627,7214.572456,Front 242,Pop/Rock
3941,7207.675753,Paul van Dyk,Electronic
2647,7201.444664,M.I.A.,Electronic
2903,7159.514961,Off with Their Heads,Pop/Rock
1119,7148.945972,D'Angelo,R&B;
2631,7135.288269,North Mississippi Allstars,Pop/Rock
5289,7130.261673,Teyana Taylor,R&B;
4050,7125.327996,The Gourds,Pop/Rock
463,7100.224044,The Fixx,Pop/Rock
1982,7094.102136,Lisa Lisa,R&B;
4679,7087.981139,Ruby,Electronic
96,7069.331028,Taylor Dayne,Pop/Rock
2844,7058.440937,Omarion,R&B;
5441,7054.71399,Mac DeMarco,Pop/Rock
5179,7048.456498,Bag Raiders,Electronic
5049,7043.240708,Giant,Pop/Rock
4343,7025.545927,Green River,Pop/Rock
1915,7014.687075,Robin Thicke,R&B;
2970,7005.797284,Monica,R&B;
4880,7003.471492,The Undertones,Pop/Rock
1820,6996.740826,M.I.A.,Pop/Rock
2674,6994.589515,Esperanza Spalding,Jazz
3774,6990.951923,Dave Matthews,Pop/Rock
4895,6990.293383,The White Stripes,Pop/Rock
3622,6985.212557,Girl Talk,Electronic
911,6981.235552,Crash Test Dummies,Pop/Rock
2994,6979.145949,Aphex Twin,Electronic
532,6963.618428,The Clientele,Pop/Rock
2752,6926.325498,Milli Vanilli,Pop/Rock
4326,6907.155233,Garth Brooks,Country
739,6889.713557,The Jayhawks,Pop/Rock
2838,6880.344888,Michael Penn,Pop/Rock
2581,6876.424657,Martina McBride,Country
1544,6873.210286,Green Jelly,Pop/Rock
3422,6865.386182,Brandy,R&B;
824,6863.459642,Jack Ingram,Country
2076,6863.243251,Van Halen,Pop/Rock
1624,6859.62114,Lee Ann Womack,Country
2213,6846.483215,Samantha Fox,Pop/Rock
368,6845.676163,Pebbles,R&B;
3703,6842.28667,Lloyd,R&B;
3079,6832.466549,Flight of the Conchords,Comedy/Spoken
1998,6819.340499,White Town,Electronic
1593,6811.790783,LeftÃ¶ver Crack,Pop/Rock
608,6809.891974,Kelly Rowland,R&B;
232,6807.466213,Skin Yard,Pop/Rock
4207,6806.835865,Clan of Xymox,Pop/Rock
3400,6800.37674,Agent Orange,Pop/Rock
2427,6793.000685,Phish,Pop/Rock
3230,6782.907202,A Flock of Seagulls,Pop/Rock
4827,6778.141733,The Human League,Pop/Rock
2829,6754.23056,The Reverend Horton Heat,Pop/Rock
1410,6741.807018,Erykah Badu,R&B;
2697,6734.811738,Nickel Creek,Country
203,6724.77545,Stereo MC's,Electronic
4559,6701.562897,Lori McKenna,Folk
4047,6695.672489,The Gories,Pop/Rock
1238,6687.13573,Enigma,Electronic
4734,6667.403049,Maxwell,R&B;
2244,6663.117483,Lisa Loeb,Pop/Rock
5181,6624.696858,El Guincho,Pop/Rock
3001,6620.388277,The Rentals,Pop/Rock
4843,6619.815126,The Smithereens,Pop/Rock
3783,6588.860307,Youth of Today,Pop/Rock
771,6579.061417,The Bottle Rockets,Pop/Rock
2111,6573.265647,Luna,Pop/Rock
5151,6565.717881,Foals,Pop/Rock
5195,6558.636237,Melanie Fiona,R&B;
2728,6545.905585,Medicine,Pop/Rock
4294,6542.932982,EMF,Pop/Rock
2655,6541.550558,Oingo Boingo,Pop/Rock
875,6532.608538,The La's,Pop/Rock
3037,6497.95893,Luke Bryan,Country
2904,6489.920775,Orchestral Manoeuvres in the Dark,Pop/Rock
5583,6450.457105,ZAYN,Pop/Rock
282,6442.1856,The Be Good Tanyas,Pop/Rock
4840,6397.624302,Missing Persons,Pop/Rock
2391,6394.953906,R.E.M.,Pop/Rock
442,6393.76013,Simple Minds,Pop/Rock
1524,6388.791123,Gary Numan,Pop/Rock
1792,6377.88554,Life Without Buildings,Pop/Rock
4931,6368.370941,Thunder,Pop/Rock
5493,6319.562591,FKA twigs,Pop/Rock
716,6309.942285,Kelis,R&B;
4935,6303.423269,This Mortal Coil,Pop/Rock
3851,6294.256246,Alien Sex Fiend,Pop/Rock
3779,6272.969354,Yngwie Malmsteen,Pop/Rock
2060,6270.487962,Little Big Town,Country
3503,6250.098961,Aslan,Pop/Rock
2878,6247.725201,Moby,Electronic
4472,6235.103315,Del Amitri,Pop/Rock
619,6224.407962,The KLF,Electronic
2965,6215.609549,The Weirdos,Pop/Rock
4577,6205.738951,Loverboy,Pop/Rock
5527,6202.819529,Chase Bryant,Country
3031,6183.041404,MotÃ¶rhead,Pop/Rock
5554,6181.319845,Izzy Bizu,R&B;
998,6168.461091,Cowboy Junkies,Pop/Rock
342,6130.489384,Social Distortion,Pop/Rock
4552,6089.919396,Loudness,Pop/Rock
5189,6075.344348,LMFAO,Pop/Rock
1306,6059.25581,Sham 69,Pop/Rock
3786,6038.453313,Ryan Cabrera,Pop/Rock
1081,6034.004471,Crowded House,Pop/Rock
2577,6011.523032,Martha Wainwright,Pop/Rock
4167,5983.711824,Battles,Pop/Rock
5143,5968.551823,Enya,New Age
3523,5948.991305,The Business,Pop/Rock
704,5931.860643,Billy Bragg,Pop/Rock
2962,5931.173433,The Pogues,Pop/Rock
752,5924.118651,Chely Wright,Country
1355,5909.117213,Chapterhouse,Pop/Rock
3020,5889.9611,'Til Tuesday,Pop/Rock
3932,5852.107201,Supreme Beings of Leisure,Pop/Rock
3448,5848.538298,Bratmobile,Pop/Rock
1055,5825.577374,Cranes,Pop/Rock
1192,5804.145576,fIREHOSE,Pop/Rock
1025,5791.993844,Craig Morgan,Country
5322,5789.645177,The Civil Wars,Pop/Rock
5488,5786.117283,Nick Hakim,R&B;
4533,5779.814376,Marillion,Pop/Rock
5579,5769.497534,Declan McKenna,Pop/Rock
2632,5761.034686,Redd Kross,Pop/Rock
2986,5724.23422,Pretenders,Pop/Rock
712,5722.913603,Billy Squier,Pop/Rock
3173,5718.047615,Witch,Pop/Rock
852,5712.239575,Conflict,Pop/Rock
1010,5711.006678,Craig David,R&B;
1881,5697.201259,Lil' Mo,R&B;
3186,5663.153137,HammerFall,Pop/Rock
1716,5661.622532,Dramarama,Pop/Rock
4834,5660.630233,The Saw Doctors,Pop/Rock
3969,5655.021895,The Avett Brothers,Pop/Rock
1851,5641.168459,Deana Carter,Country
5346,5638.405215,K. Michelle,R&B;
3733,5637.186322,Hellhammer,Pop/Rock
5372,5633.130555,BJ the Chicago Kid,R&B;
2931,5613.6217,Wipers,Pop/Rock
3257,5601.008847,Animotion,Pop/Rock
686,5597.639514,Billy Currington,Country
2061,5597.579495,T-Pain,R&B;
4954,5593.946685,Tim Hecker,Electronic
304,5583.933659,Steve Earle,Country
5222,5567.917051,Chris Young,Country
198,5555.041068,Ten Foot Pole,Pop/Rock
1686,5553.328548,Nouvelle Vague,Pop/Rock
2073,5508.563857,Saxon,Pop/Rock
4712,5498.16472,Mary Mary,Religious
3737,5474.073813,XTC,Pop/Rock
682,5467.250901,Killing Joke,Pop/Rock
2284,5462.546409,Day26,R&B;
3204,5453.645127,Hayes Carll,Pop/Rock
3341,5441.552651,Yonder Mountain String Band,Country
1597,5426.28675,Wang Chung,Pop/Rock
2246,5425.195391,Love and Rockets,Pop/Rock
3911,5424.050468,Steps,Pop/Rock
4773,5410.628981,ReneÃ© Olstead,Vocal
32,5402.427366,T.S.O.L.,Pop/Rock
477,5364.191586,The Casualties,Pop/Rock
3893,5346.99498,Siouxsie and the Banshees,Pop/Rock
518,5343.589488,The Cars,Pop/Rock
5153,5329.243622,Kodomo,Electronic
5379,5310.153687,Com Truise,Electronic
3906,5307.986813,Trisha Yearwood,Country
5267,5293.043163,Swedish House Mafia,Electronic
2438,5261.671551,New Order,Pop/Rock
3510,5231.052253,Jamey Johnson,Country
5576,5224.110137,Luke Combs,Country
2433,5216.274442,New Model Army,Pop/Rock
1821,5215.3755,David Lee Roth,Pop/Rock
5561,5211.141017,Bryson Tiller,R&B;
212,5206.410311,Amon Tobin,Electronic
4862,5195.965974,The Knocks,Pop/Rock
4190,5186.249704,Jaheim,R&B;
1845,5180.768229,Dead Can Dance,Pop/Rock
360,5178.492221,Songs: Ohia,Pop/Rock
251,5168.054022,Trixter,Pop/Rock
398,5163.050209,Steve Vai,Pop/Rock
5252,5160.0559,Miike Snow,Pop/Rock
5349,5154.606603,Small Black,Pop/Rock
5454,5148.31454,A*Teens,Electronic
5288,5146.3625,William Michael Morgan,Country
3073,5123.314883,TobyMac,Religious
558,5121.659013,The Field Mice,Pop/Rock
2000,5121.301197,Pedro the Lion,Pop/Rock
3353,5099.648111,Anti-Nowhere League,Pop/Rock
765,5087.811112,Black Grape,Pop/Rock
2272,5079.696341,Sammy Kershaw,Country
1373,5074.633549,Frank Black,Pop/Rock
3165,5068.410608,Jazmine Sullivan,R&B;
3977,5060.79847,The Black Keys,Pop/Rock
4588,5056.501631,Lucinda Williams,Folk
1153,5051.068607,The Damned,Pop/Rock
869,5026.854023,Indigo Girls,Pop/Rock
1554,5025.434187,CÃ©line Dion,Pop/Rock
5061,4996.10426,DJ Shadow,Electronic
5257,4974.706617,Best Coast,Pop/Rock
85,4974.054107,Palace,Pop/Rock
1290,4968.953846,Pat Benatar,Pop/Rock
2867,4967.173827,The Monochrome Set,Pop/Rock
601,4960.840823,The Handsome Family,Pop/Rock
5523,4957.642154,Troye Sivan,Electronic
5096,4942.600767,Darius Rucker,Country
2802,4942.361769,The King Khan & BBQ Show,Pop/Rock
4448,4927.000222,John Petrucci,Pop/Rock
1953,4919.110177,Samiam,Pop/Rock
2769,4914.519371,Sex Pistols,Pop/Rock
2390,4906.479701,Petra,Religious
20,4906.402935,Total,R&B;
4253,4901.097444,Talk Talk,Pop/Rock
2764,4895.850268,The Primitives,Pop/Rock
1705,4894.082362,Wheatus,Pop/Rock
4644,4893.923148,Phosphorescent,Pop/Rock
4033,4873.658971,Bikini Kill,Pop/Rock
4042,4867.626131,Big Audio Dynamite,Pop/Rock
1691,4866.281699,Generation X,Pop/Rock
3550,4864.812487,Ryan Bingham,Country
3260,4854.758374,Daryle Singletary,Country
3227,4854.288359,Thompson Twins,Pop/Rock
5072,4853.825723,Dan Bern,Pop/Rock
2132,4851.038355,Josh Groban,Vocal
1225,4846.266852,Dirty Projectors,Pop/Rock
3077,4828.252547,The Soup Dragons,Pop/Rock
2720,4823.015918,Ray J,R&B;
3496,4822.45929,Britny Fox,Pop/Rock
5251,4814.688527,Brett Young,Country
406,4788.559018,Berlin,Pop/Rock
3301,4787.375871,Aaron Tippin,Country
3805,4767.219087,Flying Lotus,Electronic
108,4741.236994,Shawn Colvin,Pop/Rock
3052,4731.980777,The Sea and Cake,Pop/Rock
1028,4731.926934,Jagged Edge,R&B;
3266,4730.068902,Modern English,Pop/Rock
862,4727.575287,Choking Victim,Pop/Rock
4936,4726.790227,Thomas Dolby,Pop/Rock
5347,4723.262527,Avicii,Electronic
4030,4716.14508,The Feelies,Pop/Rock
4950,4714.888372,Moxy FrÃ¼vous,Pop/Rock
3277,4708.386947,The Vaselines,Pop/Rock
5080,4703.819443,Danger Danger,Pop/Rock
2215,4703.747682,Joy Division,Pop/Rock
4929,4699.417799,Anvil,Pop/Rock
4530,4696.654309,Hothouse Flowers,Pop/Rock
4666,4688.417067,Pitchshifter,Pop/Rock
1996,4684.636258,Devo,Pop/Rock
5481,4683.327819,A Great Big World,Pop/Rock
641,4672.074037,Bad English,Pop/Rock
2458,4669.39404,CÃ©u,Latin
5376,4662.24416,Twin Shadow,Pop/Rock
4632,4657.807205,Peter Hammill,Pop/Rock
2565,4652.090127,Marta SÃ¡nchez,Latin
1530,4646.21845,Great Big Sea,International
588,4627.915475,Billy Idol,Pop/Rock
5360,4616.150594,JÃ³nsi,Pop/Rock
2866,4607.523188,The Only Ones,Pop/Rock
4212,4595.53729,James McMurtry,Pop/Rock
3436,4586.45626,Tomahawk,Pop/Rock
3174,4576.379556,J. Holiday,R&B;
2088,4574.525243,Dio,Pop/Rock
2882,4539.17774,The String Cheese Incident,Pop/Rock
4052,4535.077024,The Church,Pop/Rock
2785,4534.555517,Mission of Burma,Pop/Rock
418,4533.549229,The Blue Nile,Pop/Rock
1286,4529.334221,Chad Brock,Country
78,4528.090954,Spandau Ballet,Pop/Rock
187,4501.624584,Stephen Malkmus,Pop/Rock
5422,4483.254308,Cole Swindell,Country
5563,4480.396887,Roy Woods,R&B;
2707,4479.898276,Meshell Ndegeocello,R&B;
680,4466.814392,Biosphere,Electronic
3964,4451.728641,Suzanne Vega,Pop/Rock
662,4434.239981,Boston,Pop/Rock
2217,4425.189452,Journey,Pop/Rock
1040,4422.340459,Lambchop,Pop/Rock
3365,4415.013969,Tiger Army,Pop/Rock
4334,4399.201961,Flesh for Lulu,Pop/Rock
1072,4395.143638,Crass,Pop/Rock
454,4374.276678,Bent,Electronic
2343,4374.276678,Quantic,Electronic
2192,4369.554468,Mark Lanegan,Pop/Rock
4704,4353.736115,Keel,Pop/Rock
943,4348.627087,Crimson Glory,Pop/Rock
3682,4310.950606,Gogol Bordello,Pop/Rock
4374,4296.952988,Drop Nineteens,Pop/Rock
2580,4276.523184,Naked Raygun,Pop/Rock
2926,4265.352653,The Pastels,Pop/Rock
201,4264.083851,Terrorizer,Pop/Rock
2040,4253.991486,Savatage,Pop/Rock
511,4251.728778,The Explosion,Pop/Rock
1722,4251.182413,Des'ree,R&B;
5021,4247.90002,Camel,Pop/Rock
1165,4244.17299,Frankie Goes to Hollywood,Pop/Rock
2406,4236.163915,Jonathan Coulton,Pop/Rock
3295,4223.475656,Aaliyah,R&B;
3695,4207.660601,Wire,Pop/Rock
1887,4183.942372,Macy Gray,R&B;
5201,4176.557902,112,R&B;
351,4172.904035,Paul Westerberg,Pop/Rock
1052,4168.280616,Eyeless in Gaza,Pop/Rock
5060,4168.008397,Hanson,Pop/Rock
5365,4166.640314,Logan Mize,Country
1016,4155.387432,The Dickies,Pop/Rock
5484,4153.855073,Zara Larsson,Electronic
5500,4153.855073,Justine Skye,R&B;
4410,4150.774751,Joe Nichols,Country
216,4146.629077,Tea Leaf Green,Pop/Rock
2510,4144.978564,Richard Marx,Pop/Rock
5316,4134.385591,Rita Ora,Pop/Rock
5398,4134.385591,Cher Lloyd,Pop/Rock
4278,4133.306016,Cock Sparrer,Pop/Rock
3736,4132.994909,Marc Broussard,Pop/Rock
195,4120.53203,Patty Griffin,Pop/Rock
908,4117.653909,The Zutons,Pop/Rock
1956,4115.964684,The Derek Trucks Band,Pop/Rock
5014,4113.707267,The Call,Pop/Rock
4905,4102.06558,Styx,Pop/Rock
2865,4068.014144,The Outfield,Pop/Rock
423,4053.225209,BoDeans,Pop/Rock
1872,4049.56817,Walk the Moon,Pop/Rock
1693,4043.264481,Rush,Pop/Rock
5136,4040.792312,Freur,Pop/Rock
593,4027.988238,Il Divo,Vocal
2352,4020.439913,Marvelous 3,Pop/Rock
1717,4016.37174,Eurythmics,Pop/Rock
1584,4013.217316,Galaxie 500,Pop/Rock
5052,3997.100961,DNA,Pop/Rock
5190,3987.346516,Bruno Mars,Pop/Rock
4892,3978.532701,A.R. Kane,Pop/Rock
4683,3965.119148,Rufus Wainwright,Pop/Rock
2826,3963.92078,Nuclear Assault,Pop/Rock
4006,3962.357173,Aztec Camera,Pop/Rock
2629,3956.989841,R. Stevie Moore,Pop/Rock
969,3944.699518,Clay Walker,Country
3741,3938.784161,Darkthrone,Pop/Rock
1376,3892.430759,Dru Hill,R&B;
632,3889.981262,The Clash,Pop/Rock
3953,3888.341407,The Adverts,Pop/Rock
644,3871.876452,Information Society,Pop/Rock
4697,3871.384708,Naked Eyes,Pop/Rock
1825,3867.6931,MC 900 Ft. Jesus,Pop/Rock
786,3867.642955,Bonnie "Prince" Billy,Pop/Rock
1314,3862.548314,Gov't Mule,Pop/Rock
5020,3860.50466,Caedmon's Call,Religious
4387,3852.659766,Joe Satriani,Pop/Rock
389,3850.606979,Beth Hart,Pop/Rock
1830,3849.893547,John Frusciante,Pop/Rock
2009,3846.446948,Diamond Head,Pop/Rock
1819,3827.238091,Dead Moon,Pop/Rock
3175,3814.082537,Gillian Welch,Folk
4283,3809.475552,Electronic,Pop/Rock
3232,3803.342532,The Stranglers,Pop/Rock
3872,3802.13619,Steelheart,Pop/Rock
707,3802.015804,Kiss,Pop/Rock
5529,3779.129397,Karen Harding,Electronic
3730,3764.069636,Lyfe Jennings,R&B;
1531,3753.701177,U.K. Subs,Pop/Rock
3135,3751.706567,Magnus Karlsson,Pop/Rock
2381,3747.375592,Jello Biafra,Comedy/Spoken
5487,3744.062798,Adrian Marcel,R&B;
1439,3723.242852,Edwin McCain,Pop/Rock
5234,3706.306398,Jerrod Niemann,Country
5010,3704.682368,Bryan White,Country
456,3700.208582,The Fall,Pop/Rock
958,3699.629862,Culture Club,Pop/Rock
1444,3697.528159,Eddie Vedder,Pop/Rock
1472,3691.91615,Carlos Ponce,Latin
126,3684.510664,Travis Tritt,Country
2664,3670.243613,Rainbow,Pop/Rock
2043,3669.276002,Honeymoon Suite,Pop/Rock
321,3657.965844,Shooter Jennings,Country
425,3656.829943,Marine Girls,Pop/Rock
2968,3650.929283,The Posies,Pop/Rock
1780,3648.724583,Carla Bruni,Pop/Rock
5518,3648.475352,Mickey Guyton,Country
1274,3648.211759,Ekoostik Hookah,Pop/Rock
3050,3640.287704,Miracle Legion,Pop/Rock
3708,3637.610469,Manu Chao,Latin
1056,3630.286051,Trey Songz,R&B;
2248,3629.087562,Sammy Hagar,Pop/Rock
5539,3624.668576,Luke Kaufman,Country
3309,3621.494797,Subhumans,Pop/Rock
3240,3615.939022,The Teardrop Explodes,Pop/Rock
4221,3605.754083,Barry Adamson,Pop/Rock
3534,3599.137076,Katharine McPhee,Pop/Rock
4073,3597.782473,Baha Men,Pop/Rock
2257,3594.087507,Possessed,Pop/Rock
3693,3587.86606,Goldie,Electronic
3641,3585.127151,Keri Hilson,R&B;
5250,3584.221368,Nosaj Thing,Electronic
2567,3581.140588,Public Image Ltd.,Pop/Rock
3689,3567.246426,Heart,Pop/Rock
781,3556.20351,Bow Wow Wow,Pop/Rock
2003,3551.074572,Dexys Midnight Runners,Pop/Rock
1980,3547.355463,Robin Guthrie,Pop/Rock
3101,3547.231926,The Boomtown Rats,Pop/Rock
1699,3547.170635,Wet,Pop/Rock
4645,3542.523987,Ne-Yo,R&B;
4621,3541.567824,Jennifer Paige,Pop/Rock
1103,3539.814711,Crime & the City Solution,Pop/Rock
4147,3521.948586,Color Me Badd,R&B;
5107,3512.267858,World Party,Pop/Rock
5312,3511.637782,Carly Rae Jepsen,Pop/Rock
770,3488.246727,King Missile,Pop/Rock
3984,3482.253033,Angelic Upstarts,Pop/Rock
3949,3478.206222,The Album Leaf,Pop/Rock
2983,3477.390029,The Proclaimers,Pop/Rock
5211,3473.162191,Max Frost,Pop/Rock
512,3442.901539,Autograph,Pop/Rock
94,3438.779043,Trace Adkins,Country
4673,3422.909692,Kaki King,Pop/Rock
3219,3422.262299,The The,Pop/Rock
1667,3420.212221,Lenny Kravitz,Pop/Rock
697,3419.501976,Iris DeMent,Country
5570,3378.318113,Kali Uchis,Pop/Rock
1868,3375.407287,Magazine,Pop/Rock
4986,3366.061359,Musiq Soulchild,R&B;
2258,3366.001563,Scorpions,Pop/Rock
2964,3360.30268,Ramones,Pop/Rock
5248,3358.113761,Jeremih,R&B;
850,3354.519209,Control,Latin
3841,3354.519209,Palomo,Latin
4512,3354.519209,LiberaciÃ³n,Latin
2930,3348.901802,MoKenStef,R&B;
58,3341.856727,TLC,R&B;
3998,3336.597443,Blues Traveler,Pop/Rock
2755,3325.765209,The Police,Pop/Rock
5326,3318.563803,Verse Simmonds,R&B;
903,3315.422077,Isobel Campbell,Pop/Rock
4584,3304.781081,Julieta Venegas,Latin
3018,3302.527704,The Rembrandts,Pop/Rock
2648,3302.208077,Material Issue,Pop/Rock
2285,3297.109108,Kansas,Pop/Rock
1185,3289.53711,D.O.A.,Pop/Rock
4596,3289.313821,Sawyer Brown,Country
4970,3286.248663,Alannah Myles,Pop/Rock
3634,3282.591803,Ginuwine,R&B;
3539,3280.605377,Cabaret Voltaire,Pop/Rock
3304,3274.339253,Anthony Hamilton,R&B;
2172,3267.920987,Mark Chesnutt,Country
5315,3257.704789,CHAPPO,Pop/Rock
1493,3254.640702,Edie Brickell,Pop/Rock
4572,3244.066085,Liquid Liquid,Pop/Rock
4424,3243.194109,Ultravox,Pop/Rock
2547,3241.259899,KMFDM,Pop/Rock
3752,3236.574353,Xiu Xiu,Pop/Rock
3129,3235.693097,Chrisette Michele,R&B;
5552,3225.604798,Kaleo,Pop/Rock
2724,3216.147758,Midnight Oil,Pop/Rock
407,3208.185289,Soulive,Jazz
603,3205.691161,The Clean,Pop/Rock
3467,3195.549993,Mr. Mister,Pop/Rock
3777,3188.677372,Dave Hollister,R&B;
3636,3185.012151,The Dodos,Pop/Rock
2643,3182.689473,Michael Bolton,Pop/Rock
5088,3182.390276,Daniel Lanois,Pop/Rock
429,3179.117327,Blancmange,Pop/Rock
5135,3169.013766,Foreigner,Pop/Rock
3748,3159.782843,Yaz,Pop/Rock
1341,3158.480182,Faith Evans,R&B;
4441,3152.663116,John Hiatt,Pop/Rock
93,3143.697216,All-4-One,R&B;
